Frame,Width,Height,adm2,motion2,ms_ssim,psnr,ssim,vif_scale0,vif_scale1,vif_scale2,vif_scale3,vmaf,
232,1920,1080,1.0000,9.1943,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
233,1920,1080,1.0000,9.1943,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
234,1920,1080,1.0000,9.6007,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
235,1920,1080,1.0000,11.9840,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
236,1920,1080,1.0000,13.4940,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
237,1920,1080,1.0000,14.4182,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
238,1920,1080,1.0000,14.4557,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
239,1920,1080,1.0000,14.4557,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
240,1920,1080,1.0000,15.3031,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
241,1920,1080,1.0000,16.0610,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
242,1920,1080,1.0000,16.0610,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
243,1920,1080,1.0000,16.0125,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
244,1920,1080,1.0000,15.6741,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
245,1920,1080,1.0000,15.5122,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
246,1920,1080,1.0000,15.0201,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
247,1920,1080,1.0000,14.5288,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
248,1920,1080,1.0000,13.7653,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
249,1920,1080,1.0000,13.5136,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
250,1920,1080,1.0000,12.5879,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
251,1920,1080,1.0000,11.6642,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
252,1920,1080,1.0000,11.5282,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
253,1920,1080,1.0000,10.0829,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
254,1920,1080,1.0000,9.6181,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
255,1920,1080,1.0000,9.0758,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
256,1920,1080,1.0000,8.7103,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
257,1920,1080,1.0000,7.9682,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
258,1920,1080,1.0000,7.5038,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
259,1920,1080,1.0000,6.8113,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
260,1920,1080,1.0000,6.2504,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
261,1920,1080,1.0000,6.0660,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
262,1920,1080,1.0000,5.9417,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
263,1920,1080,1.0000,5.5717,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
264,1920,1080,1.0000,5.5308,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
265,1920,1080,1.0000,5.5308,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
266,1920,1080,1.0000,5.5294,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
267,1920,1080,1.0000,5.5294,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
268,1920,1080,1.0000,5.6508,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
269,1920,1080,1.0000,5.6172,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
270,1920,1080,1.0000,5.6148,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
271,1920,1080,1.0000,5.6148,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
272,1920,1080,1.0000,5.6122,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
273,1920,1080,1.0000,5.6122,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
274,1920,1080,1.0000,5.6512,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
275,1920,1080,1.0000,5.6512,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
276,1920,1080,1.0000,5.8310,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
277,1920,1080,1.0000,5.9764,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
278,1920,1080,1.0000,5.7268,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
279,1920,1080,1.0000,5.7268,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
280,1920,1080,1.0000,5.7191,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
281,1920,1080,1.0000,5.7191,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
282,1920,1080,1.0000,5.6704,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
283,1920,1080,1.0000,5.6563,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
284,1920,1080,1.0000,5.6563,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
285,1920,1080,1.0000,5.5431,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
286,1920,1080,1.0000,5.5431,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
287,1920,1080,1.0000,5.5451,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
288,1920,1080,1.0000,5.5543,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
289,1920,1080,1.0000,5.5602,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
290,1920,1080,1.0000,5.6067,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
291,1920,1080,1.0000,5.6514,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
292,1920,1080,1.0000,5.7103,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
293,1920,1080,1.0000,5.7822,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
294,1920,1080,1.0000,5.8049,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
295,1920,1080,1.0000,5.8049,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
296,1920,1080,1.0000,5.8165,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
297,1920,1080,1.0000,5.8585,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
298,1920,1080,1.0000,5.6871,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
299,1920,1080,1.0000,5.6871,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
300,1920,1080,1.0000,5.9923,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
301,1920,1080,1.0000,6.0564,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
302,1920,1080,1.0000,6.0866,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
303,1920,1080,1.0000,6.1376,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
304,1920,1080,1.0000,6.1376,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
305,1920,1080,1.0000,6.1406,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
306,1920,1080,1.0000,6.2210,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
307,1920,1080,1.0000,6.2635,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
308,1920,1080,1.0000,6.3632,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
309,1920,1080,1.0000,6.3632,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
310,1920,1080,1.0000,6.6412,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
311,1920,1080,1.0000,6.6412,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
312,1920,1080,1.0000,6.7354,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
313,1920,1080,1.0000,6.8862,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
314,1920,1080,1.0000,6.9548,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
315,1920,1080,1.0000,6.9548,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
316,1920,1080,1.0000,7.0658,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
317,1920,1080,1.0000,7.2642,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
318,1920,1080,1.0000,7.4020,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
319,1920,1080,1.0000,7.4927,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
320,1920,1080,1.0000,7.6537,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
321,1920,1080,1.0000,7.6936,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
322,1920,1080,1.0000,7.8524,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
323,1920,1080,1.0000,7.8381,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
324,1920,1080,1.0000,7.8381,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
325,1920,1080,1.0000,8.4221,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
326,1920,1080,1.0000,9.2522,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
327,1920,1080,1.0000,10.1200,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
328,1920,1080,1.0000,11.6924,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
329,1920,1080,1.0000,12.2239,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
330,1920,1080,1.0000,13.3454,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
331,1920,1080,1.0000,13.9633,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
332,1920,1080,1.0000,14.0934,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
333,1920,1080,1.0000,14.4007,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
334,1920,1080,1.0000,14.8644,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
335,1920,1080,1.0000,15.8668,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
336,1920,1080,1.0000,16.4789,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
337,1920,1080,1.0000,16.6944,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
338,1920,1080,1.0000,16.9127,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
339,1920,1080,1.0000,16.5815,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
340,1920,1080,1.0000,16.5815,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
341,1920,1080,1.0000,17.1530,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
342,1920,1080,1.0000,17.2217,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
343,1920,1080,1.0000,17.0753,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
344,1920,1080,1.0000,17.0753,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
345,1920,1080,1.0000,17.1917,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
346,1920,1080,1.0000,17.1917,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
347,1920,1080,1.0000,17.3521,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
348,1920,1080,1.0000,17.3521,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
349,1920,1080,1.0000,17.6266,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
350,1920,1080,1.0000,18.0026,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
351,1920,1080,1.0000,18.3884,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
352,1920,1080,1.0000,18.9093,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
353,1920,1080,1.0000,19.6449,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
354,1920,1080,1.0000,19.6461,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
355,1920,1080,1.0000,20.5449,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
356,1920,1080,1.0000,20.5908,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
357,1920,1080,1.0000,21.2701,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
358,1920,1080,1.0000,20.7319,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
359,1920,1080,1.0000,20.3396,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
360,1920,1080,1.0000,20.2955,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
361,1920,1080,1.0000,20.2955,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
362,1920,1080,1.0000,20.3125,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
363,1920,1080,1.0000,20.5018,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
364,1920,1080,1.0000,20.3720,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
365,1920,1080,1.0000,20.2631,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
366,1920,1080,1.0000,20.1075,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
367,1920,1080,1.0000,20.0240,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
368,1920,1080,1.0000,20.0240,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
369,1920,1080,1.0000,20.1811,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
370,1920,1080,1.0000,19.8016,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
371,1920,1080,1.0000,19.8016,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
372,1920,1080,1.0000,20.0956,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
373,1920,1080,1.0000,20.9640,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
374,1920,1080,1.0000,21.6598,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
375,1920,1080,1.0000,21.6598,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
376,1920,1080,1.0000,21.7600,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
377,1920,1080,1.0000,21.8846,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
378,1920,1080,1.0000,21.6827,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
379,1920,1080,1.0000,21.6827,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
380,1920,1080,1.0000,21.8570,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
381,1920,1080,1.0000,22.2566,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
382,1920,1080,1.0000,22.2249,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
383,1920,1080,1.0000,20.7442,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
384,1920,1080,1.0000,20.2830,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
385,1920,1080,1.0000,19.8171,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
386,1920,1080,1.0000,19.8171,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
387,1920,1080,1.0000,20.1015,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
388,1920,1080,1.0000,23.2843,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
389,1920,1080,1.0000,25.4018,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
390,1920,1080,1.0000,22.9853,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
391,1920,1080,1.0000,20.2128,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
392,1920,1080,1.0000,20.1925,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
393,1920,1080,1.0000,20.1925,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
394,1920,1080,1.0000,21.7949,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
395,1920,1080,1.0000,21.3514,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
396,1920,1080,1.0000,20.7404,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
397,1920,1080,1.0000,20.3407,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
398,1920,1080,1.0000,19.8897,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
399,1920,1080,1.0000,19.8897,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
400,1920,1080,1.0000,19.4744,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
401,1920,1080,1.0000,19.4711,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
402,1920,1080,1.0000,19.1558,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
403,1920,1080,1.0000,18.6982,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
404,1920,1080,1.0000,18.6982,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
405,1920,1080,1.0000,18.7585,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
406,1920,1080,1.0000,19.1003,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
407,1920,1080,1.0000,19.4004,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
408,1920,1080,1.0000,19.4004,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
409,1920,1080,1.0000,19.9759,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
410,1920,1080,1.0000,19.9820,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
411,1920,1080,1.0000,21.1114,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
412,1920,1080,1.0000,19.9521,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
413,1920,1080,1.0000,19.9521,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
414,1920,1080,1.0000,21.2174,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
415,1920,1080,1.0000,27.8488,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
416,1920,1080,1.0000,38.3491,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
417,1920,1080,1.0000,27.2093,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
418,1920,1080,1.0000,25.5007,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
419,1920,1080,1.0000,22.9675,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
420,1920,1080,1.0000,19.2338,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
421,1920,1080,1.0000,17.9462,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
422,1920,1080,1.0000,17.7633,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
423,1920,1080,1.0000,17.7633,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
424,1920,1080,1.0000,18.1607,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
425,1920,1080,1.0000,18.3406,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
426,1920,1080,1.0000,18.3406,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
427,1920,1080,1.0000,18.3022,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
428,1920,1080,1.0000,18.0795,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
429,1920,1080,1.0000,17.8171,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
430,1920,1080,1.0000,17.2815,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
431,1920,1080,1.0000,16.6549,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
432,1920,1080,1.0000,16.4362,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
433,1920,1080,1.0000,16.1226,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
434,1920,1080,1.0000,15.6396,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
435,1920,1080,1.0000,14.9886,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
436,1920,1080,1.0000,14.3300,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
437,1920,1080,1.0000,13.7452,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
438,1920,1080,1.0000,13.5561,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
439,1920,1080,1.0000,13.4670,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
440,1920,1080,1.0000,13.1760,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
441,1920,1080,1.0000,13.1173,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
442,1920,1080,1.0000,13.1173,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
443,1920,1080,1.0000,12.6299,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
444,1920,1080,1.0000,11.9202,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
445,1920,1080,1.0000,10.7563,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
446,1920,1080,1.0000,10.4486,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
447,1920,1080,1.0000,9.1730,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
448,1920,1080,1.0000,7.7258,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
449,1920,1080,1.0000,7.1409,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
450,1920,1080,1.0000,6.3437,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
451,1920,1080,1.0000,5.8740,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
452,1920,1080,1.0000,5.4271,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
453,1920,1080,1.0000,4.9641,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
454,1920,1080,1.0000,4.7819,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
455,1920,1080,1.0000,4.4012,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
456,1920,1080,1.0000,4.2943,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
457,1920,1080,1.0000,4.1154,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
458,1920,1080,1.0000,3.6214,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
459,1920,1080,1.0000,3.6214,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
460,1920,1080,1.0000,3.6203,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
461,1920,1080,1.0000,3.6203,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
462,1920,1080,1.0000,3.4581,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
463,1920,1080,1.0000,3.4581,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
464,1920,1080,1.0000,3.4030,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
465,1920,1080,1.0000,3.4030,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
466,1920,1080,1.0000,3.5223,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
467,1920,1080,1.0000,3.8503,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
