Frame,psnr,integer_motion2,integer_motion,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,ms_ssim,vmaf,
169,72.000000,13.644713,13.644713,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
170,72.000000,14.200436,14.200436,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
171,72.000000,14.501878,14.501878,1.000000,1.000002,1.000011,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
172,72.000000,14.792648,14.823546,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
173,72.000000,14.789401,14.792648,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
174,72.000000,14.789401,14.789401,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
175,72.000000,15.077330,15.077330,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
176,72.000000,15.196145,15.196145,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
177,72.000000,15.325002,15.325002,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
178,72.000000,15.222576,15.664883,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
179,72.000000,15.222576,15.222576,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
180,72.000000,15.288068,15.355245,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
181,72.000000,14.789582,15.288068,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
182,72.000000,14.555752,14.789582,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
183,72.000000,14.555752,14.555752,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
184,72.000000,14.588293,14.588293,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
185,72.000000,14.742279,14.742279,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
186,72.000000,15.005247,15.005247,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
187,72.000000,15.159707,15.159707,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
188,72.000000,14.768302,15.439718,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
189,72.000000,14.608449,14.768302,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999996,0.999994,0.999995,1.000000,100.000000,
190,72.000000,14.230470,14.608449,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
191,72.000000,13.499622,14.230470,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999996,0.999994,0.999995,1.000000,100.000000,
192,72.000000,12.948133,13.499622,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999996,0.999994,0.999995,1.000000,100.000000,
193,72.000000,12.002700,12.948133,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999996,0.999994,0.999995,1.000000,100.000000,
194,72.000000,11.584199,12.002700,1.000000,1.000002,1.000011,1.000000,1.000000,1.000000,1.000000,0.999996,0.999994,0.999995,1.000000,100.000000,
195,72.000000,10.509037,11.584199,1.000000,1.000002,1.000011,1.000000,1.000000,1.000000,1.000000,0.999996,0.999994,0.999995,1.000000,100.000000,
196,72.000000,10.145229,10.509037,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
197,72.000000,9.505465,10.145229,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
198,72.000000,8.751335,9.505465,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
199,72.000000,8.139739,8.751335,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
200,72.000000,7.686610,8.139739,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
201,72.000000,6.475819,7.686610,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
202,72.000000,5.150681,6.475819,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
203,72.000000,5.150681,5.150681,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
204,72.000000,5.619428,5.619428,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
205,72.000000,6.643426,6.643426,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
206,72.000000,8.599664,8.599664,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999997,0.999995,0.999996,1.000000,100.000000,
207,72.000000,10.129695,10.129695,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
208,72.000000,11.264997,11.264997,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
209,72.000000,11.759443,11.759443,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
210,72.000000,12.431061,12.431061,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
211,72.000000,12.615380,12.615380,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
212,72.000000,13.209249,13.209249,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
213,72.000000,13.610487,13.610487,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
214,72.000000,14.076596,14.076596,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
215,72.000000,14.643586,14.643586,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
216,72.000000,14.978190,14.978190,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
217,72.000000,15.082374,15.132667,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999997,1.000000,100.000000,
218,72.000000,14.572701,15.082374,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
219,72.000000,13.861251,14.572701,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
220,72.000000,13.621190,13.861251,1.000000,1.000002,1.000011,1.000000,1.000001,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
221,72.000000,13.060433,13.621190,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
222,72.000000,12.234511,13.060433,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
223,72.000000,12.234511,12.234511,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
224,72.000000,10.538418,12.971726,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999997,1.000000,100.000000,
225,72.000000,10.538418,10.538418,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999997,1.000000,100.000000,
226,72.000000,8.916177,10.625355,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999997,1.000000,100.000000,
227,72.000000,8.229890,8.916177,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999997,0.999996,0.999997,1.000000,100.000000,
228,72.000000,8.006892,8.229890,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999997,1.000000,100.000000,
229,72.000000,8.006892,8.006892,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999997,1.000000,100.000000,
230,72.000000,8.531975,8.531975,1.000000,1.000002,1.000013,1.000000,1.000000,1.000001,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
231,72.000000,8.901606,8.901606,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
232,72.000000,9.194340,9.246953,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
233,72.000000,9.194340,9.194340,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
234,72.000000,9.600688,9.600688,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
235,72.000000,11.984031,11.984031,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
236,72.000000,13.493982,13.493982,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
237,72.000000,14.418207,14.418207,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
238,72.000000,14.455750,14.817894,1.000000,1.000002,1.000011,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999997,1.000000,100.000000,
239,72.000000,14.455750,14.455750,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999997,1.000000,100.000000,
240,72.000000,15.303100,15.303100,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999997,0.999996,0.999997,1.000000,100.000000,
241,72.000000,16.060970,16.091745,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999997,1.000000,100.000000,
242,72.000000,16.060970,16.060970,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
243,72.000000,16.012472,16.293928,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
244,72.000000,15.674098,16.012472,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999997,0.999996,0.999997,1.000000,100.000000,
245,72.000000,15.512177,15.674098,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999997,1.000000,100.000000,
246,72.000000,15.020056,15.512177,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999997,1.000000,100.000000,
247,72.000000,14.528775,15.020056,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
248,72.000000,13.765290,14.528775,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999996,0.999996,0.999996,1.000000,100.000000,
249,72.000000,13.513638,13.765290,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999996,0.999996,0.999996,1.000000,100.000000,
250,72.000000,12.587862,13.513638,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999996,0.999996,0.999996,1.000000,100.000000,
251,72.000000,11.664245,12.587862,1.000000,1.000002,1.000011,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999996,1.000000,100.000000,
252,72.000000,11.528223,11.664245,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999996,1.000000,100.000000,
253,72.000000,10.082875,11.528223,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999996,1.000000,100.000000,
254,72.000000,9.618143,10.082875,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999996,1.000000,100.000000,
255,72.000000,9.075836,9.618143,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
256,72.000000,8.710279,9.075836,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999996,1.000000,100.000000,
257,72.000000,7.968205,8.710279,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
258,72.000000,7.503753,7.968205,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
259,72.000000,6.811275,7.503753,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
260,72.000000,6.250436,6.811275,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
261,72.000000,6.065972,6.250436,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
262,72.000000,5.941676,6.065972,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
263,72.000000,5.571728,5.941676,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
264,72.000000,5.530824,5.571728,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
265,72.000000,5.530824,5.530824,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
266,72.000000,5.529435,5.536194,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
267,72.000000,5.529435,5.529435,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
268,72.000000,5.650769,5.715661,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
269,72.000000,5.617177,5.650769,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
270,72.000000,5.614824,5.617177,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
271,72.000000,5.614824,5.614824,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
272,72.000000,5.612231,5.699597,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
273,72.000000,5.612231,5.612231,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
274,72.000000,5.651194,5.673561,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999996,1.000000,100.000000,
275,72.000000,5.651194,5.651194,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
276,72.000000,5.831025,5.831025,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
277,72.000000,5.976442,5.976442,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
278,72.000000,5.726843,6.008251,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
279,72.000000,5.726843,5.726843,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
280,72.000000,5.719125,5.824005,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
281,72.000000,5.719125,5.719125,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
282,72.000000,5.670434,5.881175,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
283,72.000000,5.656300,5.670434,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
284,72.000000,5.656300,5.656300,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
285,72.000000,5.543046,5.763367,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
286,72.000000,5.543046,5.543046,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
287,72.000000,5.545134,5.545134,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
288,72.000000,5.554250,5.554250,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
289,72.000000,5.560241,5.560241,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
290,72.000000,5.606688,5.606688,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
291,72.000000,5.651377,5.651377,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
292,72.000000,5.710340,5.710340,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
293,72.000000,5.782226,5.782226,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
294,72.000000,5.804861,5.821080,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
295,72.000000,5.804861,5.804861,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
296,72.000000,5.816534,5.816534,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
297,72.000000,5.858527,5.858527,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
298,72.000000,5.687123,5.981488,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
299,72.000000,5.687123,5.687123,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
300,72.000000,5.992274,5.992274,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
301,72.000000,6.056417,6.056417,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999996,1.000000,100.000000,
302,72.000000,6.086626,6.086626,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999996,1.000000,100.000000,
303,72.000000,6.137619,6.212693,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
304,72.000000,6.137619,6.137619,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
305,72.000000,6.140571,6.140571,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
306,72.000000,6.221003,6.221003,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
307,72.000000,6.263522,6.263522,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
308,72.000000,6.363152,6.642984,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
309,72.000000,6.363152,6.363152,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
310,72.000000,6.641215,6.706562,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
311,72.000000,6.641215,6.641215,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
